timestamp,brightness,exposure,temperature,ptp_status,ptp_servo_status,ptp_offset
1760456595132681,103.83004,424,68.25,Slave,Locked,581
1760456595230281,103.64969,421,68.25,Slave,Locked,581
1760456595332943,103.55969,421,68.25,Slave,Locked,581
1760456595429473,103.52856,420,68.25,Slave,Locked,581
1760456595530173,103.43831,420,68.25,Slave,Locked,581
1760456595628698,103.697014,418,68.25,Slave,Locked,581
1760456595728507,103.83891,418,68.25,Slave,Locked,581
1760456595828490,103.62812,417,68.25,Slave,Locked,581
1760456595928165,103.61594,417,68.25,Slave,Locked,581
1760456596033089,103.71823,418,68.25,Slave,Locked,581
1760456596134883,103.9803,418,68.25,Slave,Locked,579
1760456596229163,103.76415,422,68.25,Slave,Locked,579
1760456596330478,103.77152,422,68.25,Slave,Locked,579
1760456596429602,103.6633,419,68.25,Slave,Locked,579
1760456596531035,103.95747,419,68.25,Slave,Locked,579
1760456596628932,103.789444,420,68.25,Slave,Locked,579
1760456596729519,103.707726,420,68.25,Slave,Locked,579
1760456596829362,103.63181,416,68.25,Slave,Locked,579
1760456596928823,103.34597,416,68.25,Slave,Locked,579
1760456597030539,103.204865,418,68.25,Slave,Locked,579
1760456597132524,103.00266,418,68.25,Slave,Locked,576
1760456597230199,103.55756,426,68.25,Slave,Locked,576
1760456597330815,103.93877,426,68.25,Slave,Locked,576
1760456597428775,103.31038,433,68.25,Slave,Locked,576
1760456597532140,103.37613,433,68.25,Slave,Locked,576
1760456597628847,103.78993,437,68.25,Slave,Locked,576
1760456597730742,103.947495,437,68.25,Slave,Locked,576
1760456597828918,103.50615,437,68.25,Slave,Locked,576
1760456597928379,103.00692,437,68.25,Slave,Locked,576
1760456598031766,102.565445,439,68.25,Slave,Locked,576
1760456598132397,102.22244,439,68.25,Slave,Locked,581
1760456598228894,102.970436,440,68.25,Slave,Locked,581
1760456598331748,102.59622,440,68.25,Slave,Locked,581
1760456598430212,102.91835,447,68.25,Slave,Locked,581
1760456598530905,102.981995,447,68.25,Slave,Locked,581
1760456598629471,103.431335,449,68.25,Slave,Locked,581
1760456598728710,103.51922,449,68.25,Slave,Locked,581
1760456598829699,103.53364,452,68.25,Slave,Locked,581
1760456598928537,103.54752,452,68.25,Slave,Locked,581
1760456599031914,103.79903,453,68.25,Slave,Locked,581
1760456599133852,103.65177,453,68.25,Slave,Locked,591
1760456599229749,103.43121,454,68.25,Slave,Locked,591
1760456599331075,103.02407,454,68.25,Slave,Locked,591
1760456599430677,103.80761,455,68.25,Slave,Locked,591
1760456599532298,104.144684,455,68.25,Slave,Locked,591
1760456599629334,104.3217,456,68.25,Slave,Locked,591
1760456599729451,104.21796,456,68.25,Slave,Locked,591
1760456599829417,104.67152,455,68.25,Slave,Locked,591
1760456599928634,104.963104,455,68.25,Slave,Locked,591
1760456600032141,105.27665,453,68.25,Slave,Locked,591
1760456600135376,105.15872,453,68.25,Slave,Locked,588
1760456600229762,105.11145,453,68.25,Slave,Locked,588
1760456600331221,105.17876,453,68.25,Slave,Locked,588
1760456600429860,105.58947,453,68.25,Slave,Locked,588
1760456600532252,105.46526,453,68.25,Slave,Locked,588
1760456600629051,105.94935,452,68.25,Slave,Locked,588
1760456600729145,106.24592,452,68.25,Slave,Locked,588
1760456600830643,106.246376,452,68.25,Slave,Locked,588
1760456600930285,106.59395,452,68.25,Slave,Locked,588
1760456601030821,106.6622,446,68.25,Slave,Locked,588
1760456601129504,106.47603,446,68.25,Slave,Locked,579
1760456601229691,106.51295,441,68.25,Slave,Locked,579
1760456601331270,106.50816,441,68.25,Slave,Locked,579
1760456601429139,106.53624,444,68.25,Slave,Locked,579
1760456601530410,106.556816,444,68.25,Slave,Locked,579
1760456601629521,106.308914,451,68.25,Slave,Locked,579
1760456601729577,106.404015,451,68.25,Slave,Locked,579
1760456601830100,106.88169,458,68.25,Slave,Locked,579
1760456601929437,107.25262,458,68.25,Slave,Locked,579
1760456602032593,106.77567,456,68.25,Slave,Locked,579
1760456602130062,106.86253,456,68.25,Slave,Locked,575
1760456602229747,106.09511,452,68.25,Slave,Locked,575
1760456602331883,105.717514,452,68.25,Slave,Locked,575
1760456602430990,105.72361,452,68.25,Slave,Locked,575
1760456602531871,105.17835,452,68.25,Slave,Locked,575
1760456602629672,105.39481,452,68.25,Slave,Locked,575
1760456602728871,105.29679,452,68.25,Slave,Locked,575
1760456602830050,106.3331,449,68.25,Slave,Locked,575
1760456602930209,106.78741,449,68.25,Slave,Locked,575
1760456603032256,106.85293,445,68.25,Slave,Locked,575
1760456603130636,106.92984,445,68.25,Slave,Locked,564
1760456603230479,106.53499,442,68.25,Slave,Locked,564
1760456603332392,106.49372,442,68.25,Slave,Locked,564
1760456603430753,106.496376,440,68.25,Slave,Locked,564
1760456603533528,106.71013,440,68.25,Slave,Locked,564
1760456603630392,106.65991,437,68.25,Slave,Locked,564
1760456603730704,107.05638,437,68.25,Slave,Locked,564
1760456603829743,106.854485,437,68.312,Slave,Locked,564
1760456603929505,106.93955,437,68.25,Slave,Locked,564
1760456604030828,106.52718,446,68.25,Slave,Locked,564
1760456604130761,106.57221,446,68.25,Slave,Locked,546
1760456604230367,106.230415,452,68.25,Slave,Locked,546
1760456604332144,106.24898,452,68.25,Slave,Locked,546
1760456604429761,106.06466,454,68.25,Slave,Locked,546
1760456604531058,106.30358,454,68.25,Slave,Locked,546
1760456604629384,106.21758,446,68.25,Slave,Locked,546
1760456604729148,105.73115,446,68.25,Slave,Locked,546
1760456604829372,105.03641,441,68.25,Slave,Locked,546
1760456604929614,104.600975,441,68.25,Slave,Locked,546
1760456605036920,105.53314,440,68.25,Slave,Locked,546
1760456605129434,105.24007,440,68.25,Slave,Locked,546
1760456605230996,105.62635,440,68.25,Slave,Locked,546
1760456605330912,105.73237,440,68.312,Slave,Locked,546
1760456605429757,106.40497,441,68.25,Slave,Locked,546
1760456605530992,106.80723,441,68.312,Slave,Locked,546
1760456605630681,106.04921,442,68.25,Slave,Locked,546
1760456605729546,105.93687,442,68.25,Slave,Locked,546
1760456605830185,105.22691,443,68.25,Slave,Locked,546
1760456605929666,105.049706,443,68.25,Slave,Locked,546
1760456606036627,104.85005,443,68.312,Slave,Locked,527
1760456606129599,104.774315,443,68.25,Slave,Locked,527
1760456606230851,104.6418,444,68.25,Slave,Locked,527
1760456606331229,104.66169,444,68.25,Slave,Locked,527
1760456606429480,104.898285,445,68.25,Slave,Locked,527
1760456606532321,104.84546,445,68.25,Slave,Locked,527
1760456606631318,104.90085,445,68.25,Slave,Locked,527
1760456606729388,104.87493,445,68.25,Slave,Locked,527
1760456606831046,105.056854,443,68.25,Slave,Locked,527
1760456606930559,105.065056,443,68.312,Slave,Locked,527
1760456607037282,104.91007,443,68.312,Slave,Locked,528
1760456607131411,104.92304,443,68.312,Slave,Locked,528
1760456607230118,104.97188,443,68.312,Slave,Locked,528
1760456607331171,104.87159,443,68.25,Slave,Locked,528
1760456607431194,105.11175,443,68.25,Slave,Locked,528
1760456607531882,105.09657,443,68.25,Slave,Locked,528
1760456607630980,105.39329,444,68.312,Slave,Locked,528
1760456607730458,105.52884,444,68.312,Slave,Locked,528
1760456607830838,105.16857,444,68.312,Slave,Locked,528
1760456607929691,105.19497,444,68.25,Slave,Locked,528
1760456608038188,105.23541,444,68.312,Slave,Locked,537
1760456608129841,105.20272,444,68.312,Slave,Locked,537
1760456608230464,105.2226,445,68.312,Slave,Locked,537
1760456608332561,105.20765,445,68.312,Slave,Locked,537
1760456608430519,105.174805,447,68.312,Slave,Locked,537
1760456608531494,105.11011,447,68.312,Slave,Locked,537
1760456608629596,105.152664,447,68.25,Slave,Locked,537
1760456608730251,105.09627,447,68.312,Slave,Locked,537
1760456608829557,105.043,446,68.312,Slave,Locked,537
1760456608929407,105.03606,446,68.25,Slave,Locked,537
1760456609036177,104.777695,444,68.25,Slave,Locked,537
1760456609130086,104.68732,444,68.25,Slave,Locked,537
1760456609229922,104.77886,444,68.312,Slave,Locked,537
1760456609332019,104.61225,444,68.312,Slave,Locked,537
1760456609430010,104.93398,442,68.312,Slave,Locked,537
1760456609534118,105.00796,442,68.25,Slave,Locked,537
1760456609630475,105.02877,443,68.312,Slave,Locked,537
1760456609729539,105.08856,443,68.312,Slave,Locked,537
1760456609830071,105.11065,447,68.25,Slave,Locked,537
1760456609930280,105.20803,447,68.312,Slave,Locked,537
1760456610037351,104.99517,450,68.312,Slave,Locked,545
1760456610130750,104.84282,450,68.312,Slave,Locked,545
1760456610230101,104.880745,452,68.25,Slave,Locked,545
1760456610331359,105.03144,452,68.312,Slave,Locked,545
1760456610431242,104.87128,448,68.312,Slave,Locked,545
1760456610532624,104.605156,448,68.312,Slave,Locked,545
1760456610631707,104.3234,448,68.312,Slave,Locked,545
1760456610730560,104.00027,448,68.312,Slave,Locked,545
1760456610831277,104.34142,449,68.312,Slave,Locked,545
1760456610931150,104.290146,449,68.312,Slave,Locked,545
1760456611038689,104.52543,450,68.312,Slave,Locked,549
1760456611130741,104.48093,450,68.312,Slave,Locked,549
1760456611230341,105.16395,450,68.312,Slave,Locked,549
1760456611331467,105.14807,450,68.312,Slave,Locked,549
1760456611431569,104.517456,453,68.312,Slave,Locked,549
1760456611533067,104.552315,453,68.312,Slave,Locked,549
1760456611630936,104.53871,452,68.312,Slave,Locked,549
1760456611729843,104.43904,452,68.25,Slave,Locked,549
1760456611832565,104.49208,450,68.312,Slave,Locked,549
1760456611930949,104.53608,450,68.312,Slave,Locked,549
1760456612039775,104.720215,448,68.312,Slave,Locked,549
1760456612131810,104.674484,448,68.312,Slave,Locked,549
1760456612231226,104.60062,451,68.312,Slave,Locked,549
1760456612332437,104.25784,451,68.312,Slave,Locked,549
1760456612430293,104.80971,451,68.312,Slave,Locked,549
1760456612531733,104.88098,451,68.312,Slave,Locked,549
1760456612630459,104.95544,452,68.312,Slave,Locked,549
1760456612731018,104.889694,452,68.312,Slave,Locked,549
1760456612830396,104.715775,450,68.312,Slave,Locked,549
1760456612929790,104.794716,450,68.312,Slave,Locked,549
1760456613032130,104.32536,449,68.312,Slave,Locked,546
1760456613129818,104.14222,449,68.312,Slave,Locked,546
1760456613230161,104.543976,453,68.312,Slave,Locked,546
1760456613333302,104.56,453,68.312,Slave,Locked,546
1760456613431745,104.37545,455,68.312,Slave,Locked,546
1760456613531566,104.5153,455,68.312,Slave,Locked,546
1760456613630730,104.90825,456,68.312,Slave,Locked,546
1760456613730282,104.84745,456,68.312,Slave,Locked,546
1760456613830894,104.63617,457,68.312,Slave,Locked,546
1760456613930089,104.2819,457,68.312,Slave,Locked,546
1760456614032348,103.81099,456,68.312,Slave,Locked,548
1760456614129932,103.55741,456,68.312,Slave,Locked,548
1760456614230271,103.79987,456,68.312,Slave,Locked,548
1760456614333252,103.76653,456,68.312,Slave,Locked,548
1760456614432095,103.84044,454,68.312,Slave,Locked,548
1760456614532546,103.8862,454,68.312,Slave,Locked,548
1760456614631346,104.120346,448,68.312,Slave,Locked,548
1760456614730781,104.30613,448,68.312,Slave,Locked,548
1760456614831328,104.57402,452,68.312,Slave,Locked,548
1760456614930484,104.60431,452,68.312,Slave,Locked,548
1760456615033045,104.57889,456,68.312,Slave,Locked,557
1760456615130811,104.71077,456,68.312,Slave,Locked,557
1760456615231424,104.96888,454,68.312,Slave,Locked,557
1760456615332399,105.13087,454,68.312,Slave,Locked,557
1760456615432076,105.423965,456,68.312,Slave,Locked,557
1760456615532333,105.64916,456,68.312,Slave,Locked,557
1760456615630934,105.018234,456,68.312,Slave,Locked,557
1760456615730317,103.66669,456,68.312,Slave,Locked,557
1760456615830705,103.16106,453,68.312,Slave,Locked,557
1760456615930450,103.21353,453,68.312,Slave,Locked,557
1760456616032568,104.06377,453,68.312,Slave,Locked,562
1760456616130840,104.18814,453,68.312,Slave,Locked,562
1760456616231638,103.94285,451,68.312,Slave,Locked,562
1760456616333027,104.49691,451,68.312,Slave,Locked,562
1760456616430895,104.943535,449,68.312,Slave,Locked,562
1760456616532463,105.037926,449,68.312,Slave,Locked,562
1760456616631155,105.329285,448,68.312,Slave,Locked,562
1760456616730295,105.55087,448,68.312,Slave,Locked,562
1760456616831489,105.052055,447,68.312,Slave,Locked,562
1760456616930774,105.13309,447,68.312,Slave,Locked,562
1760456617034597,105.216675,443,68.312,Slave,Locked,560
1760456617130814,105.49828,443,68.312,Slave,Locked,560
1760456617231169,105.60308,441,68.312,Slave,Locked,560
1760456617332572,105.70531,441,68.312,Slave,Locked,560
1760456617430956,105.57738,436,68.312,Slave,Locked,560
1760456617532931,105.56518,436,68.312,Slave,Locked,560
1760456617630192,105.40264,437,68.312,Slave,Locked,560
1760456617730975,105.57414,437,68.312,Slave,Locked,560
1760456617832670,105.729836,439,68.312,Slave,Locked,560
1760456617936696,106.028275,439,68.312,Slave,Locked,558
1760456618032821,105.66356,438,68.312,Slave,Locked,558
1760456618131856,105.722565,438,68.312,Slave,Locked,558
1760456618232647,105.9799,441,68.312,Slave,Locked,558
1760456618332764,106.120125,441,68.312,Slave,Locked,558
1760456618431023,105.05237,440,68.312,Slave,Locked,558
1760456618532491,105.085594,440,68.312,Slave,Locked,558
1760456618631013,104.92055,439,68.312,Slave,Locked,558
1760456618730547,104.89374,439,68.312,Slave,Locked,558
1760456618833036,105.45339,440,68.312,Slave,Locked,558
1760456618935613,105.28349,440,68.312,Slave,Locked,551
1760456619033759,104.90778,440,68.312,Slave,Locked,551
1760456619130816,104.76009,440,68.312,Slave,Locked,551
1760456619232469,105.1601,438,68.312,Slave,Locked,551
1760456619333018,105.38317,438,68.312,Slave,Locked,551
1760456619431847,105.34896,435,68.312,Slave,Locked,551
1760456619532470,105.34203,435,68.312,Slave,Locked,551
1760456619631538,105.03021,434,68.312,Slave,Locked,551
1760456619732028,105.04715,434,68.312,Slave,Locked,551
1760456619831232,105.3645,431,68.312,Slave,Locked,551
1760456619936517,105.29798,431,68.312,Slave,Locked,549
1760456620033573,105.3944,428,68.312,Slave,Locked,549
1760456620130788,105.54616,428,68.312,Slave,Locked,549
1760456620231775,105.42371,424,68.312,Slave,Locked,549
1760456620332313,105.6811,424,68.312,Slave,Locked,549
1760456620431391,105.319046,415,68.312,Slave,Locked,549
1760456620532557,105.306656,415,68.312,Slave,Locked,549
1760456620631332,105.17902,424,68.312,Slave,Locked,549
1760456620730782,105.7484,424,68.312,Slave,Locked,549
1760456620832703,105.7876,425,68.312,Slave,Locked,549
1760456620935094,105.96781,425,68.312,Slave,Locked,557
1760456621034974,105.77479,417,68.312,Slave,Locked,557
1760456621130733,106.26291,417,68.312,Slave,Locked,557
1760456621231774,106.50437,411,68.312,Slave,Locked,557
1760456621332039,106.72567,411,68.312,Slave,Locked,557
1760456621432521,104.92223,410,68.312,Slave,Locked,557
1760456621532047,104.25688,410,68.312,Slave,Locked,557
1760456621631030,105.42149,408,68.312,Slave,Locked,557
1760456621730485,105.69673,408,68.312,Slave,Locked,557
1760456621832544,106.58212,411,68.312,Slave,Locked,557
1760456621936750,106.88697,411,68.312,Slave,Locked,553
1760456622033291,106.085205,411,68.312,Slave,Locked,553
1760456622131309,106.518616,411,68.312,Slave,Locked,553
1760456622231717,105.87343,411,68.312,Slave,Locked,553
1760456622334234,105.58882,411,68.312,Slave,Locked,553
1760456622431042,105.40106,411,68.312,Slave,Locked,553
1760456622532068,105.49842,411,68.312,Slave,Locked,553
1760456622631277,104.95303,413,68.312,Slave,Locked,553
1760456622730568,104.88088,413,68.312,Slave,Locked,553
1760456622831502,105.387054,410,68.312,Slave,Locked,553
1760456622931081,105.33417,410,68.312,Slave,Locked,556
1760456623033552,105.30886,407,68.312,Slave,Locked,556
1760456623130555,105.34433,407,68.312,Slave,Locked,556
1760456623232198,105.39626,405,68.312,Slave,Locked,556
1760456623332162,105.28925,405,68.312,Slave,Locked,556
1760456623431725,105.16673,403,68.312,Slave,Locked,556
1760456623532188,105.09196,403,68.312,Slave,Locked,556
1760456623631669,105.23018,401,68.312,Slave,Locked,556
1760456623730836,105.722305,401,68.312,Slave,Locked,556
1760456623832595,105.63256,402,68.312,Slave,Locked,556
1760456623931548,105.80307,402,68.312,Slave,Locked,565
1760456624034939,105.48055,404,68.312,Slave,Locked,565
1760456624131059,105.52159,404,68.312,Slave,Locked,565
1760456624231806,105.2099,405,68.312,Slave,Locked,565
1760456624332017,105.24066,405,68.312,Slave,Locked,565
1760456624432505,104.96162,405,68.312,Slave,Locked,565
1760456624532975,104.8151,405,68.312,Slave,Locked,565
1760456624631858,104.318375,408,68.312,Slave,Locked,565
1760456624733801,104.10069,408,68.312,Slave,Locked,565
1760456624834826,103.931885,407,68.312,Slave,Locked,565
1760456624932355,103.79444,407,68.312,Slave,Locked,572
1760456625033481,103.998566,409,68.312,Slave,Locked,572
1760456625130875,103.86907,409,68.312,Slave,Locked,572
1760456625231578,103.94357,408,68.312,Slave,Locked,572
1760456625333793,103.96607,408,68.312,Slave,Locked,572
1760456625431868,103.79102,407,68.312,Slave,Locked,572
1760456625533340,103.69285,407,68.312,Slave,Locked,572
1760456625632334,104.100555,408,68.312,Slave,Locked,572
1760456625730588,104.04278,408,68.312,Slave,Locked,572
1760456625831895,103.625595,404,68.312,Slave,Locked,572
1760456625930645,103.51989,404,68.312,Slave,Locked,566
1760456626033324,103.728,399,68.312,Slave,Locked,566
1760456626130782,103.74396,399,68.312,Slave,Locked,566
1760456626231896,103.49073,399,68.312,Slave,Locked,566
1760456626332298,103.56026,399,68.312,Slave,Locked,566
1760456626432519,103.27236,400,68.312,Slave,Locked,566
1760456626532486,103.10257,400,68.312,Slave,Locked,566
1760456626632140,103.3316,401,68.312,Slave,Locked,566
1760456626731315,103.28183,401,68.312,Slave,Locked,566
1760456626837809,102.73593,404,68.312,Slave,Locked,566
1760456626932015,102.68187,404,68.312,Slave,Locked,571
1760456627034784,101.72002,408,68.312,Slave,Locked,571
1760456627131134,101.13814,408,68.312,Slave,Locked,571
1760456627232491,100.88847,414,68.312,Slave,Locked,571
1760456627333441,100.29248,414,68.312,Slave,Locked,571
1760456627432371,99.87023,422,68.312,Slave,Locked,571
1760456627532866,99.364525,422,68.312,Slave,Locked,571
1760456627631785,99.18662,427,68.312,Slave,Locked,571
1760456627730754,98.709915,427,68.312,Slave,Locked,571
1760456627838432,98.501465,434,68.312,Slave,Locked,569
1760456627931430,97.99206,434,68.312,Slave,Locked,569
1760456628033852,97.920586,439,68.312,Slave,Locked,569
1760456628132019,97.32623,439,68.375,Slave,Locked,569
1760456628233260,97.52003,447,68.312,Slave,Locked,569
1760456628333872,97.02174,447,68.312,Slave,Locked,569
1760456628433128,97.51721,455,68.312,Slave,Locked,569
1760456628532829,97.0932,455,68.312,Slave,Locked,569
1760456628632489,96.944786,460,68.312,Slave,Locked,569
1760456628731634,96.402145,460,68.312,Slave,Locked,569
1760456628836256,96.67577,466,68.312,Slave,Locked,575
1760456628931046,96.22879,466,68.312,Slave,Locked,575
1760456629033625,96.23115,473,68.312,Slave,Locked,575
1760456629130891,95.75406,473,68.312,Slave,Locked,575
1760456629232074,96.07628,481,68.312,Slave,Locked,575
1760456629333268,95.58058,481,68.312,Slave,Locked,575
1760456629433145,95.969765,487,68.312,Slave,Locked,575
1760456629533060,95.664505,487,68.312,Slave,Locked,575
1760456629632442,95.91744,493,68.312,Slave,Locked,575
1760456629731378,95.57043,493,68.312,Slave,Locked,575
1760456629839447,95.86471,499,68.312,Slave,Locked,587
1760456629932417,95.5292,499,68.375,Slave,Locked,587
1760456630034990,95.84848,504,68.312,Slave,Locked,587
1760456630131414,95.54253,504,68.312,Slave,Locked,587
1760456630232571,96.0754,510,68.312,Slave,Locked,587
1760456630332666,95.87569,510,68.312,Slave,Locked,587
1760456630433899,96.341934,512,68.312,Slave,Locked,587
1760456630532419,96.08867,512,68.312,Slave,Locked,587
1760456630632223,96.43448,510,68.375,Slave,Locked,587
1760456630731063,96.38785,510,68.312,Slave,Locked,587
1760456630836540,96.99951,507,68.312,Slave,Locked,596
1760456630931384,97.075165,507,68.312,Slave,Locked,596
1760456631033979,97.35086,504,68.312,Slave,Locked,596
1760456631131334,97.435905,504,68.312,Slave,Locked,596
1760456631233319,98.05965,505,68.312,Slave,Locked,596
1760456631334110,98.371376,505,68.375,Slave,Locked,596
1760456631432496,98.95873,506,68.312,Slave,Locked,596
1760456631533411,99.12975,506,68.375,Slave,Locked,596
1760456631633358,99.06959,505,68.312,Slave,Locked,596
1760456631732911,99.26265,505,68.312,Slave,Locked,596
1760456631836624,99.00546,505,68.375,Slave,Locked,595
1760456631930972,99.06075,505,68.375,Slave,Locked,595
1760456632034649,98.71986,507,68.375,Slave,Locked,595
1760456632131814,98.519356,507,68.312,Slave,Locked,595
1760456632232341,98.61515,509,68.375,Slave,Locked,595
1760456632333091,98.54535,509,68.375,Slave,Locked,595
1760456632432924,98.558586,510,68.375,Slave,Locked,595
1760456632534232,98.46399,510,68.375,Slave,Locked,595
1760456632633177,98.25195,509,68.375,Slave,Locked,595
1760456632731374,98.12431,509,68.375,Slave,Locked,595
1760456632834330,97.87323,511,68.312,Slave,Locked,595
1760456632931331,97.6455,511,68.375,Slave,Locked,595
1760456633033667,97.6047,514,68.375,Slave,Locked,595
1760456633131507,97.59414,514,68.375,Slave,Locked,595
1760456633233629,97.80336,516,68.312,Slave,Locked,595
1760456633333472,97.810265,516,68.375,Slave,Locked,595
1760456633432595,98.001976,513,68.375,Slave,Locked,595
1760456633532978,98.01068,513,68.312,Slave,Locked,595
1760456633633932,97.918175,509,68.375,Slave,Locked,595
1760456633732128,97.82445,509,68.312,Slave,Locked,595
1760456633832660,97.99489,508,68.312,Slave,Locked,598
1760456633931682,97.96079,508,68.312,Slave,Locked,598
1760456634033800,98.23725,509,68.375,Slave,Locked,598
1760456634131696,98.38272,509,68.375,Slave,Locked,598
1760456634232037,98.72751,508,68.375,Slave,Locked,598
1760456634332815,98.85804,508,68.375,Slave,Locked,598
1760456634432497,98.8328,508,68.375,Slave,Locked,598
1760456634533163,98.91226,508,68.375,Slave,Locked,598
1760456634632205,98.56969,507,68.375,Slave,Locked,598
1760456634731857,98.50669,507,68.375,Slave,Locked,598
1760456634833166,98.317825,511,68.375,Slave,Locked,601
1760456634932055,98.400375,511,68.375,Slave,Locked,601
1760456635034257,98.617805,510,68.375,Slave,Locked,601
1760456635132870,98.93604,510,68.375,Slave,Locked,601
1760456635232555,98.915726,510,68.375,Slave,Locked,601
1760456635333367,99.111046,510,68.375,Slave,Locked,601
1760456635433835,99.32382,510,68.375,Slave,Locked,601
1760456635533542,99.41578,510,68.375,Slave,Locked,601
1760456635632271,99.29922,512,68.375,Slave,Locked,601
1760456635732687,99.19707,512,68.375,Slave,Locked,601
1760456635833285,99.82908,506,68.375,Slave,Locked,587
1760456635931252,99.96848,506,68.375,Slave,Locked,587
1760456636034015,99.92215,502,68.375,Slave,Locked,587
1760456636132580,100.4971,502,68.375,Slave,Locked,587
1760456636232389,100.84394,498,68.375,Slave,Locked,587
1760456636333167,101.22224,498,68.375,Slave,Locked,587
1760456636434092,101.44462,500,68.375,Slave,Locked,587
1760456636533478,101.60271,500,68.375,Slave,Locked,587
1760456636634309,102.32196,498,68.375,Slave,Locked,587
1760456636735883,102.55646,498,68.375,Slave,Locked,587
1760456636833894,102.0373,490,68.375,Slave,Locked,583
1760456636932293,102.664154,490,68.375,Slave,Locked,583
1760456637034715,102.95037,483,68.375,Slave,Locked,583
1760456637132134,102.998314,483,68.375,Slave,Locked,583
1760456637233729,102.71498,475,68.375,Slave,Locked,583
1760456637333347,102.62375,475,68.375,Slave,Locked,583
1760456637434076,103.29687,461,68.375,Slave,Locked,583
1760456637533361,103.74817,461,68.375,Slave,Locked,583
1760456637632725,104.17447,453,68.375,Slave,Locked,583
1760456637737592,104.54351,453,68.375,Slave,Locked,588
1760456637832875,103.98335,451,68.375,Slave,Locked,588
1760456637931964,104.20793,451,68.375,Slave,Locked,588
1760456638034691,103.82281,448,68.375,Slave,Locked,588
1760456638133447,104.22722,448,68.375,Slave,Locked,588
1760456638232685,104.01901,447,68.375,Slave,Locked,588
1760456638334471,104.78529,447,68.375,Slave,Locked,588
1760456638434191,104.09233,446,68.375,Slave,Locked,588
1760456638533462,103.66423,446,68.375,Slave,Locked,588
1760456638632300,102.536835,442,68.375,Slave,Locked,588
1760456638735660,102.82154,442,68.375,Slave,Locked,581
1760456638833435,102.77511,435,68.375,Slave,Locked,581
1760456638932251,102.951385,435,68.375,Slave,Locked,581
1760456639034216,102.65265,431,68.375,Slave,Locked,581
1760456639132818,102.541725,431,68.375,Slave,Locked,581
1760456639232762,102.34566,426,68.375,Slave,Locked,581
1760456639333727,102.47943,426,68.375,Slave,Locked,581
1760456639434514,102.661476,422,68.375,Slave,Locked,581
1760456639532998,102.87848,422,68.375,Slave,Locked,581
1760456639632819,102.71388,424,68.375,Slave,Locked,581
1760456639737863,103.1673,424,68.375,Slave,Locked,580
1760456639833016,102.568474,427,68.375,Slave,Locked,580
1760456639932418,102.4982,427,68.375,Slave,Locked,580
1760456640036186,102.26269,429,68.375,Slave,Locked,580
1760456640132107,102.49029,429,68.375,Slave,Locked,580
1760456640232370,102.02758,427,68.375,Slave,Locked,580
1760456640333557,102.11413,427,68.375,Slave,Locked,580
1760456640434243,101.629425,426,68.375,Slave,Locked,580
1760456640533074,101.43939,426,68.375,Slave,Locked,580
1760456640633388,101.57159,423,68.375,Slave,Locked,580
1760456640737545,101.545494,423,68.375,Slave,Locked,585
1760456640832401,101.8897,420,68.375,Slave,Locked,585
1760456640932059,101.95802,420,68.375,Slave,Locked,585
1760456641034108,102.3924,418,68.375,Slave,Locked,585
1760456641133053,102.525375,418,68.375,Slave,Locked,585
1760456641232445,102.29853,416,68.375,Slave,Locked,585
1760456641333353,102.49957,416,68.375,Slave,Locked,585
1760456641433861,102.56071,415,68.375,Slave,Locked,585
1760456641533741,102.81231,415,68.375,Slave,Locked,585
1760456641632402,102.65702,413,68.375,Slave,Locked,585
1760456641735534,102.81094,413,68.375,Slave,Locked,584
1760456641832681,102.59394,413,68.375,Slave,Locked,584
1760456641931700,102.729935,413,68.375,Slave,Locked,584
1760456642034615,102.61553,414,68.375,Slave,Locked,584
1760456642131651,102.73458,414,68.375,Slave,Locked,584
1760456642232916,102.56014,413,68.375,Slave,Locked,584
1760456642333690,102.49522,413,68.375,Slave,Locked,584
1760456642433488,102.48927,412,68.375,Slave,Locked,584
1760456642533450,102.5408,412,68.375,Slave,Locked,584
1760456642634095,102.32928,411,68.375,Slave,Locked,584
1760456642731943,102.347115,411,68.375,Slave,Locked,580
1760456642832285,102.25578,411,68.375,Slave,Locked,580
1760456642932089,102.24077,411,68.375,Slave,Locked,580
1760456643034083,102.420006,410,68.375,Slave,Locked,580
1760456643131636,102.53378,410,68.375,Slave,Locked,580
1760456643233638,102.3815,410,68.375,Slave,Locked,580
1760456643334288,102.50622,410,68.375,Slave,Locked,580
1760456643433973,102.4567,409,68.375,Slave,Locked,580
1760456643533658,102.5005,409,68.375,Slave,Locked,580
1760456643633514,102.414665,410,68.375,Slave,Locked,580
1760456643732134,102.51842,410,68.375,Slave,Locked,572
1760456643833394,102.64488,412,68.375,Slave,Locked,572
1760456643932744,102.709045,412,68.375,Slave,Locked,572
1760456644035925,102.61788,412,68.375,Slave,Locked,572
1760456644134820,102.56073,412,68.375,Slave,Locked,572
1760456644233051,102.60961,411,68.375,Slave,Locked,572
1760456644334774,102.61581,411,68.375,Slave,Locked,572
1760456644433052,102.41753,410,68.375,Slave,Locked,572
1760456644533921,102.38649,410,68.375,Slave,Locked,572
1760456644633351,102.46022,408,68.375,Slave,Locked,572
1760456644732067,102.42384,408,68.375,Slave,Locked,565
1760456644833831,102.727196,406,68.375,Slave,Locked,565
